Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_WAVES,SQ_BUSY_CYCLES,SQC_LDS_BANK_CONFLICT
60,"void tmac_gemv_direct<(ggml_type)12, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,19,29469,29469,16384,256,0,0,72,0,128,32,0x0,0x70d747b2cfc0,512,171552,0
61,"void tmac_gemv_direct<(ggml_type)16, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,20,29469,29469,16384,256,9216,0,96,0,128,32,0x0,0x70d747b2d9c0,512,184000,0
62,"void rope_norm<true, true, float, __half>(float const*, __half*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int) [clone .kd]",1,1,21,29469,29469,2048,256,0,0,24,0,128,32,0x0,0x70d748297640,64,33213,0
63,"void k_set_rows<float, long, __half>(float const*, long const*, __half*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,22,29469,29469,512,256,0,0,24,0,128,32,0x0,0x70d7486cbd00,16,6363,0
64,"void mul_mat_vec_f<__half, float, 1, 32, false, false>(__half const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int) [clone .kd]",1,1,23,29469,29469,262144,32,512,0,16,0,128,32,0x0,0x70d4996a7d00,8192,379362,0
65,"void soft_max_f32<true, 256, 256, float>(float const*, float const*, float const*, float*, soft_max_params) [clone .kd]",1,1,24,29469,29469,8192,256,1536,0,24,0,128,32,0x0,0x70d747fc98c0,256,148800,0
66,"void mul_mat_vec_f<__half, __half, 1, 128, false, false>(__half const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int) [clone .kd]",1,1,25,29469,29469,262144,128,512,0,16,0,128,32,0x0,0x70d4996a6880,8192,428887,0
67,"__amd_rocclr_copyBuffer.kd",1,1,26,29469,29469,512,512,0,0,16,0,128,32,0x0,0x70d74a1cd7c0,16,3582,0
68,"void tmac_gemv_direct<(ggml_type)16, true>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,27,29469,29469,65536,256,9216,0,96,0,128,32,0x0,0x70d747b2d980,2048,169176,0
69,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,28,29469,29469,1024,1024,512,0,16,0,128,32,0x0,0x70d7486f6bc0,32,4205,0
70,"void tmac_gemv_fused_glu<(ggml_type)16, (ggml_glu_op)2>(float*, void const*, void const*, float const*, int, int, int const*, long, int) [clone .kd]",1,1,29,29469,29469,262144,256,9216,0,104,0,128,32,0x0,0x70d747b2da00,8192,3187200,0
71,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,30,29469,29469,8192,256,0,0,16,0,128,32,0x0,0x70d748692700,256,123311,0
72,"void mul_mat_vec_q<(ggml_type)10, 1, true, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int) [clone .kd]",1,1,31,29469,29469,65536,32,0,0,48,0,128,32,0x0,0x70d498267840,2048,182458,0
73,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,32,29469,29469,1024,1024,512,0,16,0,128,32,0x0,0x70d7486f6bc0,32,4143,0
74,"void tmac_gemv_direct<(ggml_type)16, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,33,29469,29469,65536,256,9216,0,96,0,128,32,0x0,0x70d747b2d9c0,2048,180288,0
75,"void rope_norm<true, true, float, float>(float const*, float*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int) [clone .kd]",1,1,34,29469,29469,8192,256,0,0,24,0,128,32,0x0,0x70d7482975c0,256,105864,0
76,"void tmac_gemv_direct<(ggml_type)12, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,35,29469,29469,16384,256,0,0,72,0,128,32,0x0,0x70d747b2cfc0,512,169784,0
77,"void tmac_gemv_direct<(ggml_type)16, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,36,29469,29469,16384,256,9216,0,96,0,128,32,0x0,0x70d747b2d9c0,512,311560,0
78,"void rope_norm<true, true, float, __half>(float const*, __half*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int) [clone .kd]",1,1,37,29469,29469,2048,256,0,0,24,0,128,32,0x0,0x70d748297640,64,30725,0
79,"void k_set_rows<float, long, __half>(float const*, long const*, __half*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,38,29469,29469,512,256,0,0,24,0,128,32,0x0,0x70d7486cbd00,16,6668,0
80,"void mul_mat_vec_f<__half, float, 1, 32, false, false>(__half const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int) [clone .kd]",1,1,39,29469,29469,262144,32,512,0,16,0,128,32,0x0,0x70d4996a7d00,8192,344419,0
81,"void soft_max_f32<true, 256, 256, float>(float const*, float const*, float const*, float*, soft_max_params) [clone .kd]",1,1,40,29469,29469,8192,256,1536,0,24,0,128,32,0x0,0x70d747fc98c0,256,137688,0
82,"void mul_mat_vec_f<__half, __half, 1, 128, false, false>(__half const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int) [clone .kd]",1,1,41,29469,29469,262144,128,512,0,16,0,128,32,0x0,0x70d4996a6880,8192,837670,0
83,"__amd_rocclr_copyBuffer.kd",1,1,42,29469,29469,512,512,0,0,16,0,128,32,0x0,0x70d74a1cd7c0,16,3601,0
84,"void tmac_gemv_direct<(ggml_type)16, true>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,43,29469,29469,65536,256,9216,0,96,0,128,32,0x0,0x70d747b2d980,2048,169256,0
85,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,44,29469,29469,1024,1024,512,0,16,0,128,32,0x0,0x70d7486f6bc0,32,3359,0
86,"void tmac_gemv_fused_glu<(ggml_type)16, (ggml_glu_op)2>(float*, void const*, void const*, float const*, int, int, int const*, long, int) [clone .kd]",1,1,45,29469,29469,262144,256,9216,0,104,0,128,32,0x0,0x70d747b2da00,8192,3207928,0
87,"void tmac_gemv_direct<(ggml_type)16, true>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,46,29469,29469,65536,256,9216,0,96,0,128,32,0x0,0x70d747b2d980,2048,289448,0
88,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,47,29469,29469,1024,1024,512,0,16,0,128,32,0x0,0x70d7486f6bc0,32,3951,0
89,"void tmac_gemv_direct<(ggml_type)16, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,48,29469,29469,65536,256,9216,0,96,0,128,32,0x0,0x70d747b2d9c0,2048,173680,0
90,"void rope_norm<true, true, float, float>(float const*, float*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int) [clone .kd]",1,1,49,29469,29469,8192,256,0,0,24,0,128,32,0x0,0x70d7482975c0,256,114224,0
91,"void tmac_gemv_direct<(ggml_type)12, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,50,29469,29469,16384,256,0,0,72,0,128,32,0x0,0x70d747b2cfc0,512,214384,0
92,"void tmac_gemv_direct<(ggml_type)16, false>(float*, void const*, float const*, int, int, int const*, long, int, long, float const*) [clone .kd]",1,1,51,29469,29469,16384,256,9216,0,96,0,128,32,0x0,0x70d747b2d9c0,512,169680,0
93,"void rope_norm<true, true, float, __half>(float const*, __half*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int) [clone .kd]",1,1,52,29469,29469,2048,256,0,0,24,0,128,32,0x0,0x70d748297640,64,28673,0
94,"void k_set_rows<float, long, __half>(float const*, long const*, __half*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>) [clone .kd]",1,1,53,29469,29469,512,256,0,0,24,0,128,32,0x0,0x70d7486cbd00,16,8212,0
